DEPT,SUBJECT,TERMDESC,CRN,COURSE,TITLE,MEET1,INSTR,WHERE1,WHERE2,MAXENRL,CREDS,DAY1,DAY2,BEGINTIME1,ENDTIME1,BEGINTIME2,ENDTIME2,rptWHERE,rptDAYS,rptTIME
EE,Electrical Engineering,Spring 2024,34934,EE 5095-01,Dissertation,P,"Arechiga, Rene (P)", , ,5,Variable,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,34935,EE 5095-02,Dissertation,P,"El-Osery, Aly (P)", , ,10,12,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,34938,EE 5095-03,Dissertation,P,"Jorgensen, Anders (P)", , ,5,Variable,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,34939,EE 5095-04,Dissertation,P,"Senay, Seda (P)", , ,5,Variable,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,34940,EE 5095-05,Dissertation,P,"Teare, Scott (P)", , ,5,Variable,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,34942,EE 5095-06,Dissertation,P,"Wedeward, Kevin (P)", , ,5,Variable,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,34943,EE 5095-07,Dissertation,P,"Shao, Sihua (P)", , ,5,Variable,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,34945,EE 5095-08,Dissertation,P,"Roy, Krishna (P)", , ,5,Variable,,,,,,, ,,
ENVE,Environmental Engineering,Spring 2024,35585,ENVE 3001-01,Applied Principles of Env Eng,L,"Richardson, Clinton (P)",JONESA 102, ,25,3,MWF,,1000,1050,,,JONESA 102,MWF,1000-1050
ENVE,Environmental Engineering,Spring 2024,35588,ENVE 3004-01,Wastewater Treatment Process D,L,"Harb, Moustapha (P)",JONES 106, ,16,3,MWF,,1100,1150,,,JONES 106,MWF,1100-1150
ENVE,Environmental Engineering,Spring 2024,35586,ENVE 4014-01,Energy & Environment,L,"Carrico, Christian (P)",JONES 106, ,23,3,TR,,930,1045,,,JONES 106,TR,0930-1045
ENVE,Environmental Engineering,Spring 2024,34395,ENVE 4090-01,Senior Design Thesis I,D,"Richardson, Clinton (P)", , ,2,1,,,,,,, ,,
ENVE,Environmental Engineering,Spring 2024,34397,ENVE 4090-02,Senior Design Thesis I,D,"Carrico, Christian (P)", , ,2,1,,,,,,, ,,
ENVE,Environmental Engineering,Spring 2024,34401,ENVE 4090-03,Senior Design Thesis I,D,"Harb, Moustapha (P)", , ,2,1,,,,,,, ,,
ENVE,Environmental Engineering,Spring 2024,34399,ENVE 4092-01,Senior Design Thesis II,T,"Richardson, Clinton (P)", , ,2,2,,,,,,, ,,
ENVE,Environmental Engineering,Spring 2024,34400,ENVE 4092-02,Senior Design Thesis II,T,"Carrico, Christian (P)", , ,2,2,,,,,,, ,,
ENVE,Environmental Engineering,Spring 2024,34404,ENVE 4092-03,Senior Design Thesis II,T,"Harb, Moustapha (P)", , ,2,2,,,,,,, ,,
EXCH,Exchange,Spring 2024,35812,EXCH 304-01,UG Study Away/Direct Enroll,E,, , ,1,0,,,,,,, ,,
GENE,Engineering Science,Spring 2024,35720,ES 111-01,Computer Programming for Engrs,L,"Oxford, William (P)",MSEC 105, ,25,3,MW,,1200,1250,,,MSEC 105,MW,1200-1250
GENE,Engineering Science,Spring 2024,35721,ES 111L-01,Computer Programming Lab,B,"Oxford, William (P)",CRAMER 127, ,24,0,T,,1400,1650,,,CRAMER 127,T,1400-1650
GENE,Engineering Science,Spring 2024,35722,ES 111L-02,Computer Programming Lab,B,"Oxford, William (P)",SPEARE 16, ,24,0,W,,1400,1650,,,SPEARE 16,W,1400-1650
GENE,Engineering Science,Spring 2024,34003,ES 201-01,Statics,L,"Oxford, William (P)",CRAMER 124, ,35,3,TR,,1230,1345,,,CRAMER 124,TR,1230-1345
GENE,Engineering Science,Spring 2024,34008,ES 201-02,Statics,L,"Oxford, William (P)",CRAMER 101, ,35,3,MWF,,1000,1050,,,CRAMER 101,MWF,1000-1050
GENE,Engineering Science,Spring 2024,34001,ES 216-01,Engineering Fluid Mechanics,L,"Gatto, Joseph (P)",MSEC 195, ,35,3,TR,,1400,1515,,,MSEC 195,TR,1400-1515
GENE,Engineering Science,Spring 2024,34018,ES 216-02,Engineering Fluid Mechanics,L,"Chen, Her Yuan (P)",JONESA 101, ,38,3,MWF,,1100,1150,,,JONESA 101,MWF,1100-1150
GENE,Engineering Science,Spring 2024,35348,ES 3002-01,Mechanics of Materials,D,"Gatto, Joseph (P)",LOPEZ 106, ,38,3,TR,,930,1045,,,LOPEZ 106,TR,0930-1045
GENE,Engineering Science,Spring 2024,35349,ES 3002-02,Mechanics of Materials,D,"Gatto, Joseph (P)",MSEC 195, ,35,3,MWF,,1100,1150,,,MSEC 195,MWF,1100-1150
GENE,Engineering Science,Spring 2024,35718,ES 3002-03D,Mechanics of Materials,L,"Gatto, Joseph (P)",WEB-V , ,0,3,MWF,,1100,1150,,,WEB-V ,MWF,1100-1150
GENE,Engineering Science,Spring 2024,34326,ES 3003-01,Engineering Dynamics,L,"Oxford, William (P)",WORKC 113, ,35,3,TR,,930,1045,,,WORKC 113,TR,0930-1045
GENE,Engineering Science,Spring 2024,35723,ES 3003-02,Engineering Dynamics,L,,JONESA 101, ,0,3,MWF,,1300,1350,,,JONESA 101,MWF,1300-1350
GENE,Engineering Science,Spring 2024,34327,ES 3016-01D,Engineering Economics,L,"Malczynski, Leonard (P)",WEB-V , ,66,3,TR,,1100,1215,,,WEB-V ,TR,1100-1215
GENE,Engineering Science,Spring 2024,34328,ES 3016-02,Engineering Economics,L,,WEIR 132, ,0,3,TR,,930,1045,,,WEIR 132,TR,0930-1045
GENE,Engineering Science,Spring 2024,34329,ES 3032-01,Electrical Engineering,L,"Roy, Krishna (P)",CRAMER 124, ,60,3,MWF,,1100,1150,,,CRAMER 124,MWF,1100-1150
GENE,Engineering Science,Spring 2024,34330,ES 3047-01,Thermodynamics,L,"Carrico, Christian (P)",JONESA 101, ,37,3,TR,,1230,1345,,,JONESA 101,TR,1230-1345
GENE,Engineering Science,Spring 2024,34331,ES 3047-02,Thermodynamics,L,"Gatto, Joseph (P)",CRAMER 203, ,35,3,MWF,,900,950,,,CRAMER 203,MWF,0900-0950
GENE,Engineering Science,Spring 2024,34332,ES 3050-01,Heat & Mass Transfer,L,"Wei, Tie (P)",WEIR 102, ,50,3,MWF,,1000,1050,,,WEIR 102,MWF,1000-1050
GENE,Engineering Science,Spring 2024,34333,ES 4005L-01,"Inst.,Meas.,& Proc. Cont. Labl",B,"Price, Seth (P)",JONES 201, ,12,1,W,,1400,1655,,,JONES 201,W,1400-1655
GEX,Graduate Cross Enrollment,Spring 2024,35837,GEX 600-01,Cybersecurity Risk Analy & Mgt,,, , ,7,0,,,,,,, ,,
GEX,Graduate Cross Enrollment,Spring 2024,35842,GEX 600-02,Machine Learning I,,, , ,1,0,,,,,,, ,,
HUMA,Art Studio,Spring 2024,35759,ARTS 1123L-01,g:Book Arts,B,"Spruill, Rebecca (P)",FACE 114, ,10,3,TR,,1230,1430,,,FACE 114,TR,1230-1430
HUMA,Art Studio,Spring 2024,35760,ARTS 1616-01,Drawing Comics & Seq Art,L,"Taylor, Brett (P)",SPEARE 4, ,25,3,TR,,1100,1215,,,SPEARE 4,TR,1100-1215
HUMA,Communication,Spring 2024,35885,COMM 0189-01D,Verbal Communication,L,"Bhattacharjee, Arjak (P)", , ,25,1,,,,,,, ,,
HUMA,Communication,Spring 2024,35780,COMM 5080-01,Thesis&Dissertation Boot Camp,L,"McCullough, Hayley (P)",LIBR , ,20,1,MTWRF,,1000,1700,,,LIBR ,MTWRF,1000-1700
HUMA,Education,Spring 2024,34312,EDUC 0189-01,Mentoring & Leadership II,L,"Apodaca, Theresa (P)",CRAMER 114, ,25,2,F,,1400,1600,,,CRAMER 114,F,1400-1600
HUMA,Education,Spring 2024,35603,EDUC 3041-01,Match Teach Strat to Stu Learn,L,"Apodaca, Theresa (P)",CRAMER 114, ,20,3,MW,,1715,1830,,,CRAMER 114,MW,1715-1830
HUMA,Education,Spring 2024,35605,EDUC 3041-01D,Match Teach Strat to Stu Learn,L,"Apodaca, Theresa (P)",WEB-V , ,10,3,MW,,1715,1830,,,WEB-V ,MW,1715-1830
HUMA,Education,Spring 2024,35606,EDUC 3042-01,Match Teach Strat to Stu Learn,L,"Apodaca, Theresa (P)",CRAMER 114, ,20,3,MW,,1715,1830,,,CRAMER 114,MW,1715-1830
HUMA,Education,Spring 2024,35608,EDUC 3042-01D,Match Teach Strat to Stu Learn,L,"Apodaca, Theresa (P)",WEB-V , ,10,3,MW,,1715,1830,,,WEB-V ,MW,1715-1830
HUMA,Education,Spring 2024,35611,EDUC 4003-01,Methods & Prac of Teach,L,"Apodaca, Theresa (P)",CRAMER 114, ,20,3,TR,,1610,1725,,,CRAMER 114,TR,1610-1725
HUMA,Education,Spring 2024,35612,EDUC 4003-01D,Methods & Prac of Teach,L,"Apodaca, Theresa (P)",WEB-V , ,10,3,TR,,1610,1725,,,WEB-V ,TR,1610-1725
HUMA,Education,Spring 2024,35614,EDUC 4005-01,Assessments & Measurements,L,"Clark, Leslie (P)",CRAMER 114, ,15,3,TR,,1730,1845,,,CRAMER 114,TR,1730-1845
HUMA,Education,Spring 2024,34317,EDUC 4013-01,Student Teaching (Secondary),N,"Apodaca, Theresa (P)", , ,10,9,,,,,,, ,,
HUMA,Education,Spring 2024,34318,EDUC 4014-01D,Student Teaching Seminar,L,"Apodaca, Theresa (P) / Khandelwal, Megha",WEB-V , ,10,3,M,,1610,1710,,,WEB-V ,M,1610-1710
HUMA,Education,Spring 2024,35618,EDUC 5003-01,Methods & Prac of Teach (Sec.),L,"Apodaca, Theresa (P)",CRAMER 114, ,5,3,TR,,1610,1725,,,CRAMER 114,TR,1610-1725
HUMA,Education,Spring 2024,35620,EDUC 5003-01D,Methods & Prac of Teach (Sec.),L,"Apodaca, Theresa (P)",WEB-V , ,20,3,TR,,1610,1725,,,WEB-V ,TR,1610-1725
HUMA,Education,Spring 2024,35624,EDUC 5004-01,Methods & Prac of Teach (Elem),L,"Apodaca, Theresa (P)",CRAMER 114, ,5,3,TR,,1610,1725,,,CRAMER 114,TR,1610-1725
HUMA,Education,Spring 2024,35627,EDUC 5004-01D,Methods & Prac of Teach (Elem),L,"Apodaca, Theresa (P)",WEB-V , ,20,3,TR,,1610,1725,,,WEB-V ,TR,1610-1725
HUMA,Education,Spring 2024,35634,EDUC 5005-01,Assessment and Measurement,L,"Clark, Leslie (P)",CRAMER 114, ,5,3,TR,,1730,1845,,,CRAMER 114,TR,1730-1845
HUMA,Education,Spring 2024,35629,EDUC 5005-01D,Assessment and Measurement,L,"Clark, Leslie (P)",CRAMER 114, ,10,3,TR,,1730,1845,,,CRAMER 114,TR,1730-1845
HUMA,Education,Spring 2024,34323,EDUC 5011-01D,Supervised Field Experience,L,"Apodaca, Theresa (P) / Khandelwal, Megha",WEB-V , ,20,3,M,,1610,1710,,,WEB-V ,M,1610-1710
HUMA,English,Spring 2024,35779,ENGL 0189-01,Intro to Literature & Film,L,"Lackey, Eric (P)",CRAMER 124, ,20,3,TR,,1400,1515,,,CRAMER 124,TR,1400-1515
HUMA,English,Spring 2024,34086,ENGL 1110-01,g:Composition I,L,"Cruz, Rachel (P)",CRAMER 101, ,20,3,TR,,930,1045,,,CRAMER 101,TR,0930-1045
HUMA,English,Spring 2024,34087,ENGL 1110-02,g:Composition I,L,"Cruz, Rachel (P)",CRAMER 124, ,20,3,TR,,1100,1215,,,CRAMER 124,TR,1100-1215
HUMA,English,Spring 2024,34090,ENGL 1120-01,g:Composition II,L,"Clattenburg, William (P)",SPEARE 116, ,20,3,MWF,,900,950,,,SPEARE 116,MWF,0900-0950
HUMA,English,Spring 2024,34091,ENGL 1120-02,g:Composition II,L,"Clattenburg, William (P)",SPEARE 116, ,20,3,MWF,,1000,1050,,,SPEARE 116,MWF,1000-1050
HUMA,English,Spring 2024,34132,ENGL 1120-03,g:Composition II,L,"Clattenburg, William (P)",SPEARE 117, ,20,3,MWF,,1400,1450,,,SPEARE 117,MWF,1400-1450
HUMA,English,Spring 2024,34133,ENGL 1120-04,g:Composition II,L,"Lackey, Eric (P)",SPEARE 117, ,20,3,TR,,800,915,,,SPEARE 117,TR,0800-0915
HUMA,English,Spring 2024,35640,ENGL 1120-05,g:Composition II,L,"Lackey, Eric (P)",SPEARE 117, ,20,3,TR,,930,1045,,,SPEARE 117,TR,0930-1045
HUMA,English,Spring 2024,35642,ENGL 1120-06,g:Composition II,L,"Lackey, Eric (P)",SPEARE 117, ,20,3,TR,,1230,1345,,,SPEARE 117,TR,1230-1345
HUMA,English,Spring 2024,35645,ENGL 1120-07,g:Composition II,L,"Cruz, Rachel (P)",CRAMER 107, ,22,3,TR,,1400,1515,,,CRAMER 107,TR,1400-1515
HUMA,English,Spring 2024,35647,ENGL 1120-08,g:Composition II,L,"Cruz, Rachel (P)",CRAMER 107, ,20,3,TR,,1530,1645,,,CRAMER 107,TR,1530-1645
HUMA,English,Spring 2024,35651,ENGL 2410-01,g:Autobiography,L,"Olson, Jamie (P)",CRAMER 120, ,25,3,TR,,1530,1645,,,CRAMER 120,TR,1530-1645
HUMA,English,Spring 2024,34213,ENGL 3041-01,g:Technical Writing,L,"Olson, Jamie (P)",CRAMER 120, ,20,3,TR,,930,1045,,,CRAMER 120,TR,0930-1045
HUMA,English,Spring 2024,34214,ENGL 3041-02,g:Technical Writing,L,"Olson, Jamie (P)",CRAMER 120, ,20,3,TR,,1100,1215,,,CRAMER 120,TR,1100-1215
HUMA,English,Spring 2024,34218,ENGL 3041-03,g:Technical Writing,L,"Kramer-Simpson, Elisabeth (P)",CRAMER 127, ,20,3,TR,,1100,1215,,,CRAMER 127,TR,1100-1215
HUMA,English,Spring 2024,34223,ENGL 3041-04,g:Technical Writing,L,"Olson, Jamie (P)",CRAMER 120, ,22,3,TR,,1400,1515,,,CRAMER 120,TR,1400-1515
HUMA,English,Spring 2024,35255,ENGL 3041-05,g:Technical Writing,L,"Clattenburg, William (P)",JONESA 106, ,20,3,MWF,,1200,1250,,,JONESA 106,MWF,1200-1250
HUMA,Film and Media (Creative Art),Spring 2024,34383,FDMA 1266-01,Digital Tech Visual Art- Fresh,L,"Taylor, Brett (P)",SPEARE 23, ,3,3,TR,,1400,1515,,,SPEARE 23,TR,1400-1515
HUMA,Film and Media (Creative Art),Spring 2024,35742,FDMA 1266-02,g:Digital Tech Visual Art,L,"Taylor, Brett (P)",SPEARE 23, ,22,3,TR,,1400,1515,,,SPEARE 23,TR,1400-1515
HUMA,Film and Media (Creative Art),Spring 2024,35666,FDMA 3089-01,Video Game Assets,L,"Spruill, Rebecca (P)",SPEARE 23, ,20,3,MW,,1000,1150,,,SPEARE 23,MW,1000-1150
HUMA,Gender Studies,Spring 2024,35676,GNDR 2040-01,g:Science & Gender,L,"ChoGlueck, Christopher (P)",CRAMER 239, ,19,3,MWF,,1000,1050,,,CRAMER 239,MWF,1000-1050
HUMA,History,Spring 2024,35884,HIST 1110-01D,g:United States History I,L,"Stringer, Gregory (P)", , ,25,3,,,,,,, ,,
HUMA,History,Spring 2024,35678,HIST 1160-01,g:Western Civilization II,L,"Mikhailova, Yulia (P)",WEIR 203, ,25,3,MWF,,1300,1350,,,WEIR 203,MWF,1300-1350
HUMA,History,Spring 2024,35679,HIST 3075-01,Ancnt&Med Foundtn Science&Tech,L,"Mikhailova, Yulia (P)",CRAMER 124, ,25,3,MWF,,1200,1250,,,CRAMER 124,MWF,1200-1250
HUMA,History,Spring 2024,35680,HIST 3089-01,Medieval Europe,L,"Mikhailova, Yulia (P)",CRAMER 124, ,26,3,MWF,,1000,1050,,,CRAMER 124,MWF,1000-1050
HUMA,Humanities (HUMA),Spring 2024,35681,HUMN 1220-01,Film Genres,L,"McCullough, Hayley (P)",WORKC 113, ,25,3,TR,,1100,1215,,,WORKC 113,TR,1100-1215
HUMA,Music (Performance/Vocal),Spring 2024,34370,MUS 3041-01,Jazz Ensemble,L,"Benalil, Gaby (P)",RH , ,12,1,TR,,1100,1215,,,RH ,TR,1100-1215
HUMA,Music (Performance/Vocal),Spring 2024,34371,MUS 3051-01,Chamber Orchestra,L,"Benalil, Gaby (P)",RH 232, ,15,1,TR,,1215,1330,,,RH 232,TR,1215-1330
HUMA,Music (Performance/Vocal),Spring 2024,34372,MUS 3051-02,Chamber Orchestra,L,"Benalil, Gaby (P)",RH 232, ,12,1,TR,,1215,1330,,,RH 232,TR,1215-1330
HUMA,Music (Performance/Vocal),Spring 2024,35853,MUS 491-01,Overview of Western Music,D,"Pias, Edward (P)", , ,1,3,,,,,,, ,,
HUMA,Music (Creative Art),Spring 2024,35682,MUSC 0189-01D,Intro to Counterpoint & Harmny,L,"Benalil, Gaby (P)",WEB-V , ,25,1,,,,,,,WEB-V ,,
HUMA,Music (Creative Art),Spring 2024,35883,MUSC 0189-02D,Music Appreciation: Americana,L,"Pias, Edward (P)", , ,26,3,,,,,,, ,,
HUMA,Music (Creative Art),Spring 2024,35688,MUSC 1140-01D,g:Music Appreciation World Mus,L,"Pias, Edward (P)",WEB-V , ,75,3,,,,,,,WEB-V ,,
HUMA,Music (Creative Art),Spring 2024,34085,MUSC 1210-01D,Fundamentals of Music (Fresh),L,"Benalil, Gaby (P)",WEB-V , ,10,3,,,,,,,WEB-V ,,
HUMA,Music (Creative Art),Spring 2024,34152,MUSC 1210-02D,g:Fundamentals of Music,L,"Benalil, Gaby (P)",WEB-V , ,40,3,,,,,,,WEB-V ,,
HUMA,Music (Creative Art),Spring 2024,35683,MUSC 3000-01D,g:Music Theory,L,"Benalil, Gaby (P)",WEB-V , ,25,3,,,,,,,WEB-V ,,
HUMA,Music (Creative Art),Spring 2024,35684,MUSC 3000L-01D,Music Theory Lab,B,"Benalil, Gaby (P)",WEB-V , ,25,1,,,,,,,WEB-V ,,
HUMA,Music (Performance/Vocal),Spring 2024,35685,MUSV 3042-01,Jazz Ensemble,L,"Benalil, Gaby (P)",RH , ,30,1,TR,,1100,1215,,,RH ,TR,1100-1215
HUMA,Music (Performance/Vocal),Spring 2024,35686,MUSV 3051-01,Chamber Orchestra,A,"Benalil, Gaby (P)",RH , ,30,1,TR,,930,1045,,,RH ,TR,0930-1045
HUMA,Music (Performance/Vocal),Spring 2024,35687,MUSV 3052-02,Chamber Orchestra Scholarship,A,"Benalil, Gaby (P)",RH , ,30,1,TR,,930,1045,,,RH ,TR,0930-1045
HUMA,Public Communication,Spring 2024,35744,PCOM 5006-01,Ethical Soc Issues in Pub Enga,L,"Spruill, Rebecca (P)",SPEARE 9, ,10,3,MW,,1500,1700,,,SPEARE 9,MW,1500-1700
HUMA,Public Communication,Spring 2024,35697,PCOM 5089-01,Latin America & Environment,L,"Johnson, Matthew (P)",SPEARE 116, ,10,3,MWF,,1400,1450,,,SPEARE 116,MWF,1400-1450
HUMA,Public Communication,Spring 2024,35835,PCOM 5091-01,Thesis,T,"Kramer-Simpson, Elisabeth (P)", , ,1,3,,,,,,, ,,
HUMA,Philosophy,Spring 2024,34279,PHIL 2040-01,Science and Gender (fresh),L,"ChoGlueck, Christopher (P)",CRAMER 239, ,5,3,MWF,,1000,1050,,,CRAMER 239,MWF,1000-1050
HUMA,Philosophy,Spring 2024,34280,PHIL 2040-02,g:Science and Gender,L,"ChoGlueck, Christopher (P)",CRAMER 239, ,5,3,MWF,,1000,1050,,,CRAMER 239,MWF,1000-1050
HUMA,Philosophy,Spring 2024,35421,PHIL 3082-01,g:Ethics in Computing and IT,L,"ChoGlueck, Christopher (P)",SPEARE 116, ,8,3,MWF,,1100,1150,,,SPEARE 116,MWF,1100-1150
HUMA,Philosophy,Spring 2024,35424,PHIL 3082-02,g:Ethics in Computing and IT,L,"ChoGlueck, Christopher (P)",SPEARE 116, ,10,3,MWF,,1300,1350,,,SPEARE 116,MWF,1300-1350
HUMA,Portuguese,Spring 2024,35691,PORT 1110-01,g:Elementary Portuguese I,L,"Gabor Da Silva, Agnieszka (P)",WEIR 102, ,25,3,MWF,,1400,1450,,,WEIR 102,MWF,1400-1450
HUMA,Psychology (PSYC),Spring 2024,34092,PSYC 1110-01,Intro to Psychology (Freshman),L,"Samuels, Mark (P)",CRAMER 107, ,15,3,TR,,930,1045,,,CRAMER 107,TR,0930-1045
HUMA,Psychology (PSYC),Spring 2024,35748,PSYC 1110-02,Introduction to Psychology,L,"Samuels, Mark (P)",CRAMER 107, ,35,3,TR,,930,1045,,,CRAMER 107,TR,0930-1045
HUMA,Psychology (PSYC),Spring 2024,34093,PSYC 1180-01,Science & Pseudosci (Fresh),L,"Thomas, David (P)",CRAMER 120, ,5,3,TR,,1700,1815,,,CRAMER 120,TR,1700-1815
HUMA,Psychology (PSYC),Spring 2024,35749,PSYC 1180-02,Science & Pseudoscience,L,"Thomas, David (P)",CRAMER 120, ,30,3,TR,,1700,1815,,,CRAMER 120,TR,1700-1815
HUMA,Psychology (PSYC),Spring 2024,34299,PSYC 2285-01,g:Experimental Psychology,L,"Samuels, Mark (P)",CRAMER 120, ,18,3,TR,,1230,1345,,,CRAMER 120,TR,1230-1345
HUMA,Psychology (PSYC),Spring 2024,34300,PSYC 2285L-01,g:Experimental Psychology Lab,B,"Samuels, Mark (P)",CRAMER 120, ,18,1,F,,1400,1550,,,CRAMER 120,F,1400-1550
HUMA,Psychology (PSYC),Spring 2024,35751,PSYC 2331-01,g:Psychobiology of Sex,L,"Thompson, Stewart (P)",CRAMER 107, ,25,3,MWF,,1200,1250,,,CRAMER 107,MWF,1200-1250
HUMA,Psychology (PSYC),Spring 2024,35694,PSYC 3009-01,g:Behavioral Neuroscience,L,"Elliott, Taffeta (P)",JONESA 102, ,16,3,MWF,,1300,1350,,,JONESA 102,MWF,1300-1350
HUMA,Psychology (PSYC),Spring 2024,35325,PSYC 4009-01,g:Cell & Molecular Neuroscienc,L,"Thompson, Stewart (P)",WEIR 132, ,10,3,MWF,,1100,1150,,,WEIR 132,MWF,1100-1150
HUMA,Psychology (PSYC),Spring 2024,35695,PSYC 4072-01,g:Senior Seminar,S,"Thompson, Stewart (P)", , ,25,1,,,,,,, ,,
HUMA,Social Science (SOSC),Spring 2024,35658,SOSC 1110-01,g:Intro to Sci & Tech Studies,L,"Bouchey, Michael (P)",CRAMER 239, ,27,3,TR,,1100,1215,,,CRAMER 239,TR,1100-1215
HUMA,Social Science (SOSC),Spring 2024,35699,SOSC 2120-01,Accidents & Disasters,L,"Bouchey, Michael (P)",SPEARE 117, ,33,3,TR,,1400,1515,,,SPEARE 117,TR,1400-1515
HUMA,Social Science (SOSC),Spring 2024,34380,SOSC 4089-01,Latin America & Environment,L,"Johnson, Matthew (P)",SPEARE 116, ,25,3,MWF,,1400,1450,,,SPEARE 116,MWF,1400-1450
HUMA,Social Science (SOSC),Spring 2024,35778,SOSC 4089-02,Video Game Research,L,"McCullough, Hayley (P)",SPEARE 4, ,10,3,TR,,930,1045,,,SPEARE 4,TR,0930-1045
HUMA,Spanish,Spring 2024,35700,SPAN 2123-01,Conversational Spanish,L,"Johnson, Matthew (P)",SPEARE 116, ,25,3,MWF,,1200,1250,,,SPEARE 116,MWF,1200-1250
HUMA,Spanish,Spring 2024,35791,SPAN 491-01,SPAN For Biomedical Sciences,D,"Johnson, Matthew (P)", , ,1,3,,,,,,, ,,
HUMA,Technical Communication (TCOM),Spring 2024,35662,TCOM 1110-01D,Community Service,L,"Kramer-Simpson, Elisabeth (P)",WEB-V , ,10,1,W,,1600,1650,,,WEB-V ,W,1600-1650
HUMA,Technical Communication (TCOM),Spring 2024,35665,TCOM 4003-01,Rhetoric and Video Games,L,"McCullough, Hayley (P)",WEIR 132, ,15,3,TR,,1530,1645,,,WEIR 132,TR,1530-1645
HUMA,Technical Communication (TCOM),Spring 2024,35668,TCOM 4022-01,Senior Thesis,L,"McCullough, Hayley (P)", , ,1,3,,,,,,, ,,
HUMA,Technical Communication (TCOM),Spring 2024,35234,TCOM 4089-01,Adv. Grant Writing,L,"Kramer-Simpson, Elisabeth (P)",FITCH 207, ,7,3,TR,,1230,1345,,,FITCH 207,TR,1230-1345
HUMA,Technical Communication (TCOM),Spring 2024,35669,TCOM 4089-02,Video Game Research,L,"McCullough, Hayley (P)",SPEARE 4, ,5,3,TR,,930,1045,,,SPEARE 4,TR,0930-1045
HUMA,Technical Communication (TCOM),Spring 2024,35855,TCOM 4091-01,Community Service Experience,D,"Kramer-Simpson, Elisabeth (P)", , ,1,3,,,,,,, ,,
HUMA,Technical Communication (TCOM),Spring 2024,35868,TCOM 4091-02,Community Service Experience,D,, , ,1,3,,,,,,, ,,
HUMA,Technical Communication (TCOM),Spring 2024,35869,TCOM 4091-03,Community Service Experience,D,"Kramer-Simpson, Elisabeth (P)", , ,1,3,,,,,,, ,,
HUMA,Technical Communication (TCOM),Spring 2024,35870,TCOM 4091-04,Community Service Exp.,D,"Kramer-Simpson, Elisabeth (P)", , ,1,3,,,,,,, ,,
HUMA,Technical Communication (TCOM),Spring 2024,35670,TCOM 5003-01,Rhetoric and Video Games,L,"McCullough, Hayley (P)",WEIR 132, ,10,3,TR,,1530,1645,,,WEIR 132,TR,1530-1645
HUMA,Theater (Creative Art),Spring 2024,35693,THEA 0289-01,Introduction to Shakespeare,L,"Smith, Christine (P)",CRAMER 107, ,25,3,TR,,1700,1815,,,CRAMER 107,TR,1700-1815
HUMA,Theater (Creative Art),Spring 2024,35807,THEA 3089-01,Live Entmt. Tech & Prod,L,"Simpson, Steve (P)", , ,10,3,RFS,,,,,, ,RFS,
MATE,Materials Engineering,Spring 2024,34694,MTLS 202-01,Materials Engineering I,L,"Hargather, Chelsey (P)",JONESA 101, ,60,3,TR,,930,1045,,,JONESA 101,TR,0930-1045
MATE,Materials Engineering,Spring 2024,34695,MTLS 202L-01,Materials Engineering I Lab,B,"Hargather, Chelsey (P)",JONESA 101, ,15,1,M,,1400,1650,,,JONESA 101,M,1400-1650
MATE,Materials Engineering,Spring 2024,34698,MTLS 202L-02,Materials Engineering I Lab,B,"Hargather, Chelsey (P)",JONESA 101, ,15,1,T,,1400,1645,,,JONESA 101,T,1400-1645
MATE,Materials Engineering,Spring 2024,34703,MTLS 202L-03,Materials Engineering I Lab,B,"Hargather, Chelsey (P)",JONESA 102, ,15,1,W,,1400,1650,,,JONESA 102,W,1400-1650
MATE,Materials Engineering,Spring 2024,34707,MTLS 202L-04,Materials Engineering I Lab,B,"Hargather, Chelsey (P)",JONESA 101, ,15,1,R,,1400,1650,,,JONESA 101,R,1400-1650
MATE,Materials Engineering,Spring 2024,35452,MTLS 235-01,Materials Engineering II,L,"Fuierer, Paul (P)",JONESA 106, ,20,3,TR,,1100,1215,,,JONESA 106,TR,1100-1215
MATE,Materials Engineering,Spring 2024,35455,MTLS 235L-01,Materials Engineering II Lab,B,"Fuierer, Paul (P)",JONES 106, ,10,1,T,,1400,1700,,,JONES 106,T,1400-1700
MATE,Materials Engineering,Spring 2024,35457,MTLS 3011-01,Therm & Mech Meth & Analysis,L,"Majumdar, Bhaskar (P)",CRAMER 239, ,20,3,TR,,1400,1515,,,CRAMER 239,TR,1400-1515
MATE,Materials Engineering,Spring 2024,35458,MTLS 3014-01,Transport Processes,L,"Kalugin, Nikolai (P)",JONESA 106, ,20,3,MWF,,900,950,,,JONESA 106,MWF,0900-0950
MATE,Materials Engineering,Spring 2024,35459,MTLS 3027-01,Intro to Physical Metallurgy,L,"Choudhuri, Deep (P)",WEIR 202, ,20,3,MWF,,1000,1050,,,WEIR 202,MWF,1000-1050
MATE,Materials Engineering,Spring 2024,35460,MTLS 3027-01D,Intro to Physical Metallurgy,L,"Choudhuri, Deep (P)",WEB-V WEB-V, ,20,3,MWF,,1000,1050,,,WEB-V WEB-V,MWF,1000-1050
